Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18261694,TCD Cake & Bake,1,Faridabad,77.34,28.41,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10
18365998,The Grill Darbar,1,Faridabad,77.34,28.41,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,17
18273572,Urban Cuisine,1,Faridabad,77.34,28.41,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,37
18363078,Mister Mughal,1,Faridabad,77.34,28.41,Mughlai,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,33
18356019,The Hub,1,Faridabad,77.33,28.38,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
312688,Bake Your Dreamz,1,Faridabad,0,0,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18381668,Green Chilly Chinese Food,1,Faridabad,77.33,28.38,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18287397,Mom's Kitchen,1,Faridabad,77.33,28.38,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18294253,The Baking Treats N More,1,Faridabad,0,0,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18471304,Twin Brothers,1,Faridabad,77.32,28.39,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
8026,Aggarwal Sweets Centre,1,Faridabad,77.29,28.5,"Mithai, Street Food, Chinese",100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18265697,Bawarchi,1,Faridabad,77.29,28.5,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,14
307151,D ART of Flavour,1,Faridabad,77.29,28.5,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,13
18107844,Italia Cafe by Aura,1,Faridabad,77.29,28.5,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5
18337896,Pizza Street,1,Faridabad,77.29,28.5,"Fast Food, Pizza",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,12
18261699,Rock Cafe,1,Faridabad,77.29,28.47,"North Indian, Chinese, South Indian",550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,8
18306531,Sardaar Ji Chaap & Rolls,1,Faridabad,77.29,28.5,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
303571,Spice Wok,1,Faridabad,77.29,28.5,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,18
8099,Vrindavan Sweets & Restaurant,1,Faridabad,77.29,28.5,"North Indian, Chinese, South Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,22
18477428,Yummy Cake,1,Faridabad,0,0,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
8037,Bikaner Sweets & Bakers,1,Faridabad,77.29,28.49,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18471308,Burger Xpress,1,Faridabad,77.29,28.5,"Fast Food, Chinese, Burger",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18471318,Da Pizza Zone,1,Faridabad,77.29,28.5,Italian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18471320,Finger Licious,1,Faridabad,77.28,28.46,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18460293,Med E Taste,1,Faridabad,77.28,28.46,Mediterranean,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18446418,Punjabii Tandoor,1,Faridabad,77.3,28.46,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
9496,Shankar Sweets,1,Faridabad,77.3,28.5,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
312967,Tasty Bites,1,Faridabad,77.29,28.5,"South Indian, Chinese, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18449815,The Street- Curries & Grills,1,Faridabad,77.29,28.49,"North Indian, Mughlai, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
2680,Bakers Delight - The Atrium,1,Faridabad,77.28,28.49,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,10
2679,On The Rocks - The  Atrium,1,Faridabad,77.28,28.49,Finger Food,1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,18
8417,World Cafe - Vibe by The LaLiT Traveller,1,Faridabad,77.31,28.47,"North Indian, Continental, Chinese",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,56
309757,Chaudhary Ke Mashhoor Paranthe,1,Ghaziabad,77.37,28.64,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,14
307903,Thakur Bakers,1,Ghaziabad,77.37,28.64,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
313502,FoodByMom,1,Ghaziabad,77.37,28.64,North Indian,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,161
18409175,Mr. Brown,1,Ghaziabad,77.38,28.64,"Fast Food, Cafe, Desserts, Bakery",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,52
18456342,Mitalis Kitchen,1,Ghaziabad,77.32,28.64,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18244229,The Big Scoop,1,Ghaziabad,77.31,28.64,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
300713,9 Mars Lounge,1,Ghaziabad,77.37,28.63,"North Indian, Chinese",2500,Indian Rupees(Rs.),Yes,No,No,No,4,2.5,Orange,Average,184
8623,Barista,1,Ghaziabad,77.37,28.63,Cafe,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,33
1318,Baskin Robbins,1,Ghaziabad,77.37,28.63,Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,27
311523,Burger King,1,Ghaziabad,77.37,28.63,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,327
8590,Cafe Coffee Day,1,Ghaziabad,77.37,28.63,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,63
8583,Chinese X'Press,1,Ghaziabad,77.37,28.63,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,16
300756,Cinch,1,Ghaziabad,77.37,28.63,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,92
4239,Costa Coffee,1,Ghaziabad,77.37,28.63,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,60
18168161,Domino's Pizza,1,Ghaziabad,77.37,28.63,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,17
18381223,Dosa X'press,1,Ghaziabad,77.37,28.63,South Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,6
18034077,Kebab Xpress,1,Ghaziabad,77.37,28.63,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,14
3824,Let's Noodle,1,Ghaziabad,77.37,28.63,Chinese,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,181
2572,McDonald's,1,Ghaziabad,77.37,28.63,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,150
8595,Mx Corn,1,Ghaziabad,77.37,28.63,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
309702,Dunkin' Donuts,1,Ghaziabad,77.37,28.63,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,252
8601,Haldiram's,1,Ghaziabad,77.37,28.63,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,187
1683,Pind Balluchi,1,Ghaziabad,77.37,28.63,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,1.8,Red,Poor,322
301670,Maini Restaurant,1,Ghaziabad,77.33,28.67,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,114
17953902,The Dosa King,1,Ghaziabad,77.32,28.66,"South Indian, North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,80
130409,Baba Au Rhum,1,Goa,73.76,15.58,"Italian, French, Cafe",800,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,280
130275,Burger Factory,1,Goa,73.74,15.59,Fast Food,1100,Indian Rupees(Rs.),No,No,No,No,4,4.8,Dark Green,Excellent,415
130332,Club Cubana,1,Goa,73.77,15.57,Finger Food,2000,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,646
130230,Curlies,1,Goa,73.74,15.57,"Continental, North Indian, Italian, Seafood, Goan",1500,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,1681
16519268,La Plage,1,Goa,0,0,"Seafood, French",800,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,302
16512186,St. Anthony's,1,Goa,73.75,15.56,"North Indian, Chinese, Continental, Goan, Seafood",1100,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,911
16512333,Britto's Bar & Restaurant,1,Goa,73.75,15.56,"North Indian, Continental, Chinese, Seafood",1400,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,2191
16512336,Fat Fish,1,Goa,73.76,15.56,"North Indian, Continental, Goan",1000,Indian Rupees(Rs.),No,No,No,No,4,4.2,Green,Very Good,856
16519168,Martin's Corner,1,Goa,73.91,15.3,"Goan, Seafood, Chinese, North Indian",1600,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,1115
130021,Infantaria,1,Goa,73.76,15.55,"Italian, Continental, Goan",800,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,1221
130567,Souza Lobo,1,Goa,73.76,15.54,"North Indian, Continental, Goan",1300,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,918
130008,Fisherman's Cove,1,Goa,73.77,15.52,"Goan, North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,601
16519267,Calamari,1,Goa,73.77,15.51,"Goan, Seafood, Chinese",800,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,414
130535,The Fisherman's Wharf,1,Goa,73.95,15.16,"Continental, Goan, Seafood, North Indian",1100,Indian Rupees(Rs.),No,No,No,No,4,4.6,Dark Green,Excellent,555
130699,LPK Waterfront,1,Goa,73.78,15.51,Finger Food,1500,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,516
16512168,Ritz Classic,1,Goa,73.83,15.5,"Goan, Seafood, North Indian",600,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,840
130888,The Black Sheep Bistro,1,Goa,73.83,15.5,"Seafood, Continental, European, German",1500,Indian Rupees(Rs.),No,No,No,No,4,4.7,Dark Green,Excellent,681
16519231,Cafe Al Fresco by Cantina Bodega,1,Goa,73.83,15.49,Cafe,800,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,265
16541849,The Fisherman's Wharf,1,Goa,0,0,"Continental, Goan, Seafood, North Indian",1100,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,323
18022206,Antares,1,Goa,0,0,Seafood,2000,Indian Rupees(Rs.),No,No,No,No,4,4.2,Green,Very Good,367
18396451,K Lab,1,Gurgaon,77.04,28.42,"Cafe, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,16
18237941,Pind Balluchi,1,Gurgaon,77.04,28.42,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.7,Orange,Average,80
2787,Punjab Grill,1,Gurgaon,77.1,28.5,"North Indian, Mughlai",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.3,Green,Very Good,1887
3431,Zambar,1,Gurgaon,77.1,28.5,"South Indian, Seafood, Kerala",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,802
303699,Cakes & More,1,Gurgaon,77.04,28.51,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
5915,Kwality Wall's Swirl's,1,Gurgaon,77.04,28.51,Ice Cream,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
7076,Yo! Dimsum,1,Gurgaon,77.04,28.51,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
311866,Mx Corn,1,Gurgaon,77.04,28.51,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
300439,Red,1,Gurgaon,77.09,28.44,"Japanese, Thai, Chinese",1200,Indian Rupees(Rs.),No,Yes,No,No,3,3,Orange,Average,57
18458334,Rocketchefs,1,Gurgaon,77.09,28.44,"Pizza, Desserts",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,4
18353710,The Fresh Chicken Store,1,Gurgaon,77.08,28.44,"Raw Meats, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18291229,Achoos Food Corner,1,Gurgaon,77.08,28.43,"South Indian, Chinese, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18398616,Aha Bites,1,Gurgaon,77.09,28.43,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18430561,Ancient Spice,1,Gurgaon,77.08,28.43,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18445248,Chimney - The Takeaway,1,Gurgaon,77.08,28.44,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18313132,Costa Coffee,1,Gurgaon,77.07,28.43,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
18433874,Good to Go,1,Gurgaon,77.07,28.44,Raw Meats,500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,1
18291231,Gopi Sweets & Caters,1,Gurgaon,77.08,28.43,"Mithai, North Indian",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18477541,Late Night Food,1,Gurgaon,0,0,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18352271,Lavi Foji Dhaba,1,Gurgaon,77.08,28.44,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18291233,Narayan Fast Food Home,1,Gurgaon,77.08,28.44,"North Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18441809,OMG Kitchenz,1,Gurgaon,77.07,28.44,"South Indian, Street Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18349508,OMG Tiffinz,1,Gurgaon,77.07,28.44,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18217127,Sardarji Chicken Point,1,Gurgaon,77.08,28.44,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18471335,Solty Hotel,1,Gurgaon,77.08,28.43,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18458335,Tanishk Gourmet Indian,1,Gurgaon,0,0,"North Indian, Mughlai, Seafood",800,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18429842,The Burger Chef,1,Gurgaon,77.08,28.44,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
5904,Club Tokyo - Best Western Skycity Hotel,1,Gurgaon,77.03,28.46,Japanese,1500,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,13
5876,Lattitude - Skycity Hotel,1,Gurgaon,77.03,28.46,"North Indian, Chinese, Continental",2500,Indian Rupees(Rs.),Yes,No,No,No,4,2.9,Orange,Average,15
872,Bisque Bakery,1,Gurgaon,77.09,28.48,"Bakery, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,415
18365849,Behrouz Biryani,1,Gurgaon,77.1,28.44,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,36
227,Domino's Pizza,1,Gurgaon,77.1,28.44,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,104
3446,Giani,1,Gurgaon,77.1,28.44,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,70
300100,PizzaVito,1,Gurgaon,77.1,28.44,"Italian, Pizza, Lebanese",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,218
8597,Shawarma House,1,Gurgaon,77.1,28.44,Lebanese,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,225
3449,Subway,1,Gurgaon,77.1,28.44,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,150
303749,Asian Bistro,1,Gurgaon,77.1,28.44,"Chinese, Thai, North Indian, Japanese",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good,184
18349898,BBQ Factory,1,Gurgaon,77.1,28.44,North Indian,1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.9,Yellow,Good,146
18349892,Faaso's,1,Gurgaon,77.1,28.44,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,33
18425752,Chaayos,1,Gurgaon,77.1,28.44,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,No,No,1,4.3,Green,Very Good,48
7507,Mosaic - Country Inn & Suites,1,Gurgaon,77.07,28.46,"North Indian, Asian, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,91
300490,60 ML - Country Inn & Suites by Carlson,1,Gurgaon,77.04,28.47,Finger Food,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,7
300488,Mosaic - Country Inn & Suites by Carlson,1,Gurgaon,77.04,28.47,"Continental, North Indian, Chinese",1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,37
18306521,Big Shot Bar - Country Inn & Suites,1,Gurgaon,77.09,28.51,"Chinese, Italian, North Indian",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,32
309090,Mosaic - Country Inn & Suites By Carlson,1,Gurgaon,77.07,28.33,"North Indian, Chinese, Italian, Continental",1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,19
18441709,Downtown Kitchen & Bar - Courtyard by Marriott,1,Gurgaon,77.08,28.46,"Chinese, North Indian, Italian",2700,Indian Rupees(Rs.),No,No,No,No,4,3.2,Orange,Average,6
18441707,Courtyard Grill - Courtyard by Marriott,1,Gurgaon,77.08,28.46,"Chinese, North Indian, Italian",2500,Indian Rupees(Rs.),No,No,No,No,4,0,White,Not rated,3
304832,Di Ghent Boulangerie,1,Gurgaon,77.08,28.47,"Cafe, Belgian",1700,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,231
311297,Khyen Chyen,1,Gurgaon,77.08,28.47,Kashmiri,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,364
303858,The Pint Room,1,Gurgaon,77.08,28.47,"Finger Food, Continental, Italian",1700,Indian Rupees(Rs.),Yes,No,No,No,3,3.7,Yellow,Good,127
302288,Tughlaq,1,Gurgaon,77.08,28.47,"North Indian, Mughlai, Chinese, Seafood",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.5,Yellow,Good,351
18233573,Big Wong XL,1,Gurgaon,77.08,28.47,"Chinese, Thai, Sushi",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,162
309015,Bunker,1,Gurgaon,77.08,28.47,"Continental, North Indian, Chinese, Italian",1300,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,248
18382344,Culture Cafe,1,Gurgaon,77.08,28.47,"Mediterranean, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,144
18254537,Nowhere Terrace Brewpub Cafe,1,Gurgaon,77.08,28.47,"Continental, European, Asian, North Indian, Chinese, Italian",1600,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,214
4358,Cafe G - Crowne Plaza,1,Gurgaon,77.06,28.47,"North Indian, Continental, Chinese",3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,181
2443,Wildfire - Crowne Plaza,1,Gurgaon,77.06,28.47,South American,5000,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,131
270,Isabella,1,Gurgaon,77.09,28.49,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,191
309252,Fatburger,1,Gurgaon,77.09,28.49,"American, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,793
18303709,Burma Burma,1,Gurgaon,77.09,28.49,"Asian, Burmese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.6,Dark Green,Excellent,563
18409224,Pier 38,1,Gurgaon,77.09,28.5,"Persian, Arabian, Lebanese, North Indian",1200,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,177
18277179,Yum Yum Cha,1,Gurgaon,77.09,28.5,"Chinese, Japanese, Sushi",1800,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,407
308570,Amici Cafe,1,Gurgaon,77.09,28.5,"Cafe, Italian, Pizza",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,647
308263,Au Bon Pain,1,Gurgaon,77.09,28.49,"Cafe, Bakery",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,503
306133,California Pizza Kitchen,1,Gurgaon,77.09,28.5,"Pizza, Italian",2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,980
306142,Chai Point,1,Gurgaon,77.09,28.5,"Tea, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,544
308609,Cherry Comet,1,Gurgaon,77.09,28.5,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,455
18383453,Circus,1,Gurgaon,77.09,28.5,"North Indian, Chinese, Italian",1250,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,230
305478,Dunkin' Donuts,1,Gurgaon,77.09,28.5,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,701
308357,Holy Smoke,1,Gurgaon,77.09,28.49,"Steak, American",1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,313
306128,Italiano,1,Gurgaon,77.09,28.5,Italian,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,625
308020,Krispy Kreme,1,Gurgaon,77.09,28.5,"Desserts, Beverages",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,425
309883,Not Just Paranthas,1,Gurgaon,77.09,28.5,North Indian,1100,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,734
306132,Oh! Calcutta,1,Gurgaon,77.09,28.5,"Bengali, Seafood",1700,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good,706
306956,Olive Bistro,1,Gurgaon,77.09,28.49,"Mediterranean, Italian, European",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,1490
305862,Pita Pit,1,Gurgaon,77.09,28.5,"Healthy Food, Salad",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,870
307309,Raasta,1,Gurgaon,77.09,28.5,"Continental, Italian",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.8,Yellow,Good,1065
306131,Red Mango,1,Gurgaon,77.09,28.5,"Cafe, Desserts",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,365
306127,Rred Hot Asian Bistro,1,Gurgaon,77.09,28.5,"Chinese, Japanese, Thai, Asian",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,384
313149,Smaaash,1,Gurgaon,77.09,28.5,"North Indian, Thai, Continental",1400,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,622
306001,Starbucks,1,Gurgaon,77.09,28.5,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,560
308016,Sutra Gastropub,1,Gurgaon,77.09,28.49,"Mediterranean, European, American, North Indian",2300,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,1046
18336509,Taco Bell,1,Gurgaon,77.09,28.49,"Mexican, Fast Food",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,176
18336176,The People & Co.,1,Gurgaon,77.09,28.49,"Continental, Italian",1700,Indian Rupees(Rs.),Yes,No,No,No,3,3.7,Yellow,Good,173
18383472,Theobroma,1,Gurgaon,77.09,28.49,"Bakery, Cafe",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,227
18292448,Wendy's,1,Gurgaon,77.09,28.49,"Burger, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,296
306134,The Wine Company,1,Gurgaon,77.09,28.5,"Italian, European",2000,Indian Rupees(Rs.),Yes,No,No,No,4,2.4,Red,Poor,2412
306946,Cafe Delhi Heights,1,Gurgaon,77.09,28.5,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,1840
18289242,Cyber Hub Social,1,Gurgaon,77.09,28.49,"Continental, American, Asian, North Indian",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.3,Green,Very Good,716
18277030,Delifrance - The France Cafe Bakery,1,Gurgaon,77.09,28.49,"Cafe, Bakery, Desserts",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,199
306153,Dhaba By Claridges,1,Gurgaon,77.09,28.5,North Indian,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,4,Green,Very Good,1658
308022,Farzi Cafe,1,Gurgaon,77.09,28.5,Modern Indian,2200,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,4385
305905,Hard Rock Cafe,1,Gurgaon,77.09,28.49,"Mediterranean, Mexican, North Indian, American",2500,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,1949
18245277,Instapizza,1,Gurgaon,77.09,28.49,"Pizza, Fast Food",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,219
